currency,days,month,rate,year
MXN,30,Apr,0.047887,2012
MXN,31,May,0.046092,2012
MXN,30,Jun,0.046181,2012
MXN,31,Jul,0.048008,2012
MXN,31,Aug,0.048316,2012
MXN,30,Sep,0.048007,2012
MXN,31,Oct,0.048240,2012
MXN,30,Nov,0.047924,2012
MXN,31,Dec,0.048124,2012
MXN,31,Jan,0.049327,2013
MXN,28,Feb,0.050785,2013
MXN,31,Mar,0.053023,2013
MXN,30,Apr,0.053547,2013
MXN,31,May,0.053190,2013
MXN,30,Jun,0.049938,2013
MXN,31,Jul,0.051623,2013
MXN,31,Aug,0.050016,2013
MXN,30,Sep,0.048210,2013
MXN,31,Oct,0.047873,2013
MXN,30,Nov,0.047529,2013
MXN,31,Dec,0.046967,2013
MXN,31,Jan,0.045971,2014
MXN,28,Feb,0.045450,2014
MXN,31,Mar,0.045573,2014
MXN,30,Apr,0.045718,2014
MXN,31,May,0.045933,2014
MXN,30,Jun,0.045530,2014
MXN,31,Jul,0.045108,2014
MXN,31,Aug,0.045566,2014
MXN,30,Sep,0.046368,2014
MXN,31,Oct,0.046144,2014
MXN,30,Nov,0.046556,2014
MXN,31,Dec,0.043949,2014
MXN,31,Jan,0.044886,2015
MXN,28,Feb,0.043725,2015
MXN,31,Mar,0.043848,2015
MXN,30,Apr,0.044016,2015
MXN,31,May,0.042392,2015
MXN,30,Jun,0.041439,2015
MXN,31,Jul,0.040345,2015
MXN,31,Aug,0.038879,2015
MXN,30,Sep,0.038716,2015
MXN,31,Oct,0.039373,2015
MXN,30,Nov,0.039589,2015
MXN,31,Dec,0.039053,2015
MXN,31,Jan,0.038535,2016
MXN,29,Feb,0.037886,2016
MXN,31,Mar,0.039782,2016
MXN,30,Apr,0.039973,2016
MXN,31,May,0.037972,2016
MXN,30,Jun,0.037737,2016
MXN,31,Jul,0.040925,2016
MXN,31,Aug,0.041361,2016
MXN,30,Sep,0.039596,2016
MXN,31,Oct,0.042738,2016
MXN,10,Nov,0.042191,2016
BRL,31,Jan,0.248832,2006
BRL,28,Feb,0.265419,2006
BRL,31,Mar,0.267671,2006
BRL,30,Apr,0.265788,2006
BRL,31,May,0.246402,2006
BRL,30,Jun,0.240517,2006
BRL,31,Jul,0.247433,2006
BRL,31,Aug,0.244846,2006
BRL,30,Sep,0.244610,2006
BRL,31,Oct,0.248343,2006
BRL,30,Nov,0.242714,2006
BRL,31,Dec,0.237281,2006
BRL,31,Jan,0.238750,2007
BRL,28,Feb,0.243804,2007
BRL,31,Mar,0.245865,2007
BRL,30,Apr,0.247691,2007
BRL,31,May,0.254021,2007
BRL,30,Jun,0.260786,2007
BRL,31,Jul,0.260837,2007
BRL,31,Aug,0.253532,2007
BRL,30,Sep,0.260256,2007
BRL,31,Oct,0.271849,2007
BRL,30,Nov,0.273496,2007
BRL,31,Dec,0.278204,2007
BRL,31,Jan,0.286216,2008
BRL,29,Feb,0.293825,2008
BRL,31,Mar,0.292157,2008
BRL,30,Apr,0.299116,2008
BRL,31,May,0.306761,2008
BRL,30,Jun,0.314167,2008
BRL,31,Jul,0.315846,2008
BRL,31,Aug,0.328800,2008
BRL,30,Sep,0.309324,2008
BRL,31,Oct,0.271129,2008
BRL,30,Nov,0.287433,2008
BRL,31,Dec,0.280196,2008
BRL,31,Jan,0.298897,2009
BRL,28,Feb,0.299011,2009
BRL,31,Mar,0.304310,2009
BRL,30,Apr,0.308861,2009
BRL,31,May,0.313332,2009
BRL,30,Jun,0.312233,2009
BRL,31,Jul,0.315678,2009
BRL,31,Aug,0.327373,2009
BRL,30,Sep,0.336618,2009
BRL,31,Oct,0.355182,2009
BRL,30,Nov,0.348605,2009
BRL,31,Dec,0.351663,2009
BRL,31,Jan,0.347433,2010
BRL,28,Feb,0.348513,2010
BRL,31,Mar,0.371409,2010
BRL,30,Apr,0.370904,2010
BRL,31,May,0.376132,2010
BRL,30,Jun,0.375389,2010
BRL,31,Jul,0.369594,2010
BRL,31,Aug,0.363155,2010
BRL,30,Sep,0.373382,2010
BRL,31,Oct,0.374101,2010
BRL,30,Nov,0.365914,2010
BRL,31,Dec,0.378053,2010
BRL,31,Jan,0.378122,2011
BRL,28,Feb,0.371957,2011
BRL,31,Mar,0.373074,2011
BRL,30,Apr,0.385762,2011
BRL,31,May,0.379376,2011
BRL,30,Jun,0.388198,2011
BRL,31,Jul,0.396013,2011
BRL,31,Aug,0.382644,2011
BRL,30,Sep,0.364037,2011
BRL,31,Oct,0.358405,2011
BRL,30,Nov,0.353429,2011
BRL,31,Dec,0.349033,2011
BRL,31,Jan,0.359723,2012
BRL,29,Feb,0.368393,2012
BRL,31,Mar,0.352344,2012
BRL,30,Apr,0.337110,2012
BRL,31,May,0.317309,2012
BRL,30,Jun,0.314207,2012
BRL,31,Jul,0.315953,2012
BRL,31,Aug,0.313897,2012
BRL,30,Sep,0.306350,2012
BRL,31,Oct,0.306271,2012
BRL,30,Nov,0.303357,2012
BRL,31,Dec,0.297986,2012
BRL,31,Jan,0.308126,2013
BRL,28,Feb,0.327126,2013
BRL,31,Mar,0.333918,2013
BRL,30,Apr,0.326800,2013
BRL,31,May,0.321351,2013
BRL,30,Jun,0.297342,2013
BRL,31,Jul,0.292583,2013
BRL,31,Aug,0.275789,2013
BRL,30,Sep,0.277526,2013
BRL,31,Oct,0.284051,2013
BRL,30,Nov,0.270199,2013
BRL,31,Dec,0.260199,2013
MYR,31,Jan,0.160407,2016
MYR,29,Feb,0.167348,2016
MYR,31,Mar,0.172735,2016
MYR,30,Apr,0.179224,2016
MYR,31,May,0.170336,2016
MYR,30,Jun,0.172990,2016
MYR,31,Jul,0.189408,2016
MYR,31,Aug,0.189758,2016
MYR,30,Sep,0.185079,2016
MYR,31,Oct,0.193927,2016
MYR,10,Nov,0.191496,2016
THB,31,Jan,0.018728,2010
THB,28,Feb,0.019356,2010
THB,31,Mar,0.020430,2010
THB,30,Apr,0.020210,2010
THB,31,May,0.021050,2010
THB,30,Jun,0.020883,2010
THB,31,Jul,0.020245,2010
THB,31,Aug,0.020126,2010
THB,30,Sep,0.020840,2010
THB,31,Oct,0.021036,2010
THB,30,Nov,0.020966,2010
THB,31,Dec,0.021284,2010
THB,31,Jan,0.020756,2011
THB,28,Feb,0.020196,2011
THB,31,Mar,0.020390,2011
THB,30,Apr,0.020314,2011
THB,31,May,0.020233,2011
THB,30,Jun,0.020221,2011
THB,31,Jul,0.020546,2011
THB,31,Aug,0.020455,2011
THB,30,Sep,0.020823,2011
THB,31,Oct,0.020543,2011
THB,30,Nov,0.020436,2011
THB,31,Dec,0.020583,2011
THB,31,Jan,0.020448,2012
THB,29,Feb,0.020598,2012
THB,31,Mar,0.020585,2012
THB,30,Apr,0.020242,2012
THB,31,May,0.020076,2012
THB,30,Jun,0.020326,2012
THB,31,Jul,0.020268,2012
THB,31,Aug,0.020247,2012
THB,30,Sep,0.020049,2012
THB,31,Oct,0.020275,2012
THB,30,Nov,0.020403,2012
THB,31,Dec,0.020238,2012
THB,31,Jan,0.020835,2013
THB,28,Feb,0.021645,2013
THB,31,Mar,0.022456,2013
THB,30,Apr,0.022465,2013
THB,31,May,0.021953,2013
THB,30,Jun,0.020986,2013
THB,31,Jul,0.021175,2013
THB,31,Aug,0.020442,2013
THB,30,Sep,0.019917,2013
THB,31,Oct,0.019928,2013
THB,30,Nov,0.019632,2013
THB,31,Dec,0.018859,2013
THB,31,Jan,0.018451,2014
THB,28,Feb,0.018510,2014
THB,31,Mar,0.018576,2014
THB,30,Apr,0.018494,2014
THB,31,May,0.018248,2014
THB,30,Jun,0.018192,2014
THB,31,Jul,0.018238,2014
THB,31,Aug,0.018710,2014
THB,30,Sep,0.019058,2014
THB,31,Oct,0.019171,2014
THB,30,Nov,0.019340,2014
THB,31,Dec,0.019450,2014
THB,31,Jan,0.020150,2015
THB,28,Feb,0.020029,2015
THB,31,Mar,0.020490,2015
THB,30,Apr,0.020589,2015
THB,31,May,0.019324,2015
THB,30,Jun,0.019025,2015
THB,31,Jul,0.018739,2015
THB,31,Aug,0.018134,2015
THB,30,Sep,0.018112,2015
THB,31,Oct,0.018273,2015
THB,30,Nov,0.018405,2015
THB,31,Dec,0.018535,2015
THB,31,Jan,0.019225,2016
THB,29,Feb,0.019629,2016
THB,31,Mar,0.019921,2016
THB,30,Apr,0.019927,2016
THB,31,May,0.019437,2016
THB,30,Jun,0.019975,2016
THB,31,Jul,0.021714,2016
THB,31,Aug,0.021994,2016
THB,30,Sep,0.021908,2016
THB,31,Oct,0.023106,2016
THB,10,Nov,0.023011,2016
TWD,31,Jan,0.021487,2012
TWD,29,Feb,0.021408,2012
TWD,31,Mar,0.021406,2012
TWD,30,Apr,0.021204,2012
TWD,31,May,0.021320,2012
TWD,30,Jun,0.021487,2012
TWD,31,Jul,0.021382,2012
TWD,31,Aug,0.021232,2012
TWD,30,Sep,0.021028,2012
TWD,31,Oct,0.021263,2012
TWD,30,Nov,0.021512,2012
TWD,31,Dec,0.021330,2012
TWD,31,Jan,0.021530,2013
TWD,28,Feb,0.021766,2013
TWD,31,Mar,0.022270,2013
TWD,30,Apr,0.021889,2013
TWD,31,May,0.021923,2013
TWD,30,Jun,0.021573,2013
TWD,31,Jul,0.022005,2013
TWD,31,Aug,0.021526,2013
TWD,30,Sep,0.021256,2013
TWD,31,Oct,0.021157,2013
TWD,30,Nov,0.021024,2013
TWD,31,Dec,0.020517,2013
TWD,31,Jan,0.020156,2014
TWD,28,Feb,0.019917,2014
TWD,31,Mar,0.019767,2014
TWD,30,Apr,0.019772,2014
TWD,31,May,0.019701,2014
TWD,30,Jun,0.019709,2014
TWD,31,Jul,0.019529,2014
TWD,31,Aug,0.019975,2014
TWD,30,Sep,0.020367,2014
TWD,31,Oct,0.020467,2014
TWD,30,Nov,0.020623,2014
TWD,31,Dec,0.020363,2014
TWD,31,Jan,0.020852,2015
TWD,28,Feb,0.020673,2015
TWD,31,Mar,0.021254,2015
TWD,30,Apr,0.021586,2015
TWD,31,May,0.021143,2015
TWD,30,Jun,0.020753,2015
TWD,31,Jul,0.020620,2015
TWD,31,Aug,0.019961,2015
TWD,30,Sep,0.019956,2015
TWD,31,Oct,0.020101,2015
TWD,30,Nov,0.020182,2015
TWD,31,Dec,0.020314,2015
TWD,31,Jan,0.020773,2016
TWD,29,Feb,0.021027,2016
TWD,31,Mar,0.021508,2016
TWD,30,Apr,0.021613,2016
TWD,31,May,0.021153,2016
TWD,30,Jun,0.021813,2016
TWD,31,Jul,0.023697,2016
TWD,31,Aug,0.024212,2016
TWD,30,Sep,0.024160,2016
TWD,31,Oct,0.025631,2016
TWD,10,Nov,0.025560,2016
JPY,31,Jan,0.005848,2014
JPY,28,Feb,0.005912,2014
JPY,31,Mar,0.005876,2014
JPY,30,Apr,0.005831,2014
JPY,31,May,0.005833,2014
JPY,30,Jun,0.005794,2014
JPY,31,Jul,0.005758,2014
JPY,31,Aug,0.005817,2014
JPY,30,Sep,0.005714,2014
JPY,31,Oct,0.005761,2014
JPY,30,Nov,0.005457,2014
JPY,31,Dec,0.005350,2014
JPY,31,Jan,0.005576,2015
JPY,28,Feb,0.005493,2015
JPY,31,Mar,0.005556,2015
JPY,30,Apr,0.005599,2015
JPY,31,May,0.005357,2015
JPY,30,Jun,0.005185,2015
JPY,31,Jul,0.005213,2015
JPY,31,Aug,0.005217,2015
JPY,30,Sep,0.005431,2015
JPY,31,Oct,0.005428,2015
JPY,30,Nov,0.005371,2015
JPY,31,Dec,0.005492,2015
JPY,31,Jan,0.005858,2016
JPY,29,Feb,0.006107,2016
JPY,31,Mar,0.006207,2016
JPY,30,Apr,0.006379,2016
JPY,31,May,0.006324,2016
JPY,30,Jun,0.006698,2016
JPY,31,Jul,0.007327,2016
JPY,31,Aug,0.007546,2016
JPY,30,Sep,0.007458,2016
JPY,31,Oct,0.007805,2016
JPY,10,Nov,0.007751,2016
KRW,31,Jan,0.000566,2011
KRW,28,Feb,0.000555,2011
KRW,31,Mar,0.000553,2011
KRW,30,Apr,0.000563,2011
KRW,31,May,0.000564,2011
KRW,30,Jun,0.000570,2011
KRW,31,Jul,0.000585,2011
KRW,31,Aug,0.000569,2011
KRW,30,Sep,0.000567,2011
KRW,31,Oct,0.000550,2011
KRW,30,Nov,0.000558,2011
KRW,31,Dec,0.000559,2011
KRW,31,Jan,0.000564,2012
KRW,29,Feb,0.000563,2012
KRW,31,Mar,0.000561,2012
KRW,30,Apr,0.000550,2012
KRW,31,May,0.000543,2012
KRW,30,Jun,0.000552,2012
KRW,31,Jul,0.000561,2012
KRW,31,Aug,0.000562,2012
KRW,30,Sep,0.000553,2012
KRW,31,Oct,0.000562,2012
KRW,30,Nov,0.000576,2012
KRW,31,Dec,0.000576,2012
KRW,31,Jan,0.000588,2013
KRW,28,Feb,0.000593,2013
KRW,31,Mar,0.000600,2013
KRW,30,Apr,0.000582,2013
KRW,31,May,0.000588,2013
KRW,30,Jun,0.000569,2013
KRW,31,Jul,0.000585,2013
KRW,31,Aug,0.000578,2013
KRW,30,Sep,0.000581,2013
KRW,31,Oct,0.000583,2013
KRW,30,Nov,0.000584,2013
KRW,31,Dec,0.000578,2013
KRW,31,Jan,0.000569,2014
KRW,28,Feb,0.000564,2014
KRW,31,Mar,0.000562,2014
KRW,30,Apr,0.000573,2014
KRW,31,May,0.000579,2014
KRW,30,Jun,0.000580,2014
KRW,31,Jul,0.000573,2014
KRW,31,Aug,0.000584,2014
KRW,30,Sep,0.000592,2014
KRW,31,Oct,0.000586,2014
KRW,30,Nov,0.000577,2014
KRW,31,Dec,0.000579,2014
KRW,31,Jan,0.000606,2015
KRW,28,Feb,0.000592,2015
KRW,31,Mar,0.000600,2015
KRW,30,Apr,0.000617,2015
KRW,31,May,0.000592,2015
KRW,30,Jun,0.000576,2015
KRW,31,Jul,0.000561,2015
KRW,31,Aug,0.000545,2015
KRW,30,Sep,0.000550,2015
KRW,31,Oct,0.000570,2015
KRW,30,Nov,0.000570,2015
KRW,31,Dec,0.000568,2015
KRW,31,Jan,0.000578,2016
KRW,29,Feb,0.000574,2016
KRW,31,Mar,0.000593,2016
KRW,30,Apr,0.000609,2016
KRW,31,May,0.000586,2016
KRW,30,Jun,0.000604,2016
KRW,31,Jul,0.000667,2016
KRW,31,Aug,0.000687,2016
KRW,30,Sep,0.000685,2016
KRW,31,Oct,0.000718,2016
KRW,10,Nov,0.000704,2016
NZD,31,Jan,0.523860,2013
NZD,28,Feb,0.541902,2013
NZD,31,Mar,0.549273,2013
NZD,30,Apr,0.553564,2013
NZD,31,May,0.538815,2013
NZD,30,Jun,0.510349,2013
NZD,31,Jul,0.519539,2013
NZD,31,Aug,0.510577,2013
NZD,30,Sep,0.513101,2013
NZD,31,Oct,0.518805,2013
NZD,30,Nov,0.512120,2013
NZD,31,Dec,0.501916,2013
NZD,31,Jan,0.502241,2014
NZD,28,Feb,0.500395,2014
NZD,31,Mar,0.512868,2014
NZD,30,Apr,0.514069,2014
NZD,31,May,0.510830,2014
NZD,30,Jun,0.509925,2014
NZD,31,Jul,0.508976,2014
NZD,31,Aug,0.505384,2014
NZD,30,Sep,0.499050,2014
NZD,31,Oct,0.489480,2014
NZD,30,Nov,0.496792,2014
NZD,31,Dec,0.496398,2014
NZD,31,Jan,0.504033,2015
NZD,28,Feb,0.486019,2015
NZD,31,Mar,0.498890,2015
NZD,30,Apr,0.507972,2015
NZD,31,May,0.477792,2015
NZD,30,Jun,0.447484,2015
NZD,31,Jul,0.427101,2015
NZD,31,Aug,0.421115,2015
NZD,30,Sep,0.413336,2015
NZD,31,Oct,0.436197,2015
NZD,30,Nov,0.432011,2015
NZD,31,Dec,0.450627,2015
NZD,31,Jan,0.454699,2016
NZD,29,Feb,0.463753,2016
NZD,31,Mar,0.473219,2016
NZD,30,Apr,0.481563,2016
NZD,31,May,0.468106,2016
NZD,30,Jun,0.496453,2016
NZD,31,Jul,0.543339,2016
NZD,31,Aug,0.552301,2016
NZD,30,Sep,0.555755,2016
NZD,31,Oct,0.579560,2016
NZD,10,Nov,0.587901,2016
SAR,31,Jan,0.185057,2016
SAR,29,Feb,0.186464,2016
SAR,31,Mar,0.186976,2016
SAR,30,Apr,0.186397,2016
SAR,31,May,0.183637,2016
SAR,30,Jun,0.187983,2016
SAR,31,Jul,0.202835,2016
SAR,31,Aug,0.203728,2016
SAR,30,Sep,0.202864,2016
SAR,31,Oct,0.215843,2016
SAR,10,Nov,0.214623,2016
KWD,31,Jan,2.256378,2011
KWD,28,Feb,2.216456,2011
KWD,31,Mar,2.229629,2011
KWD,30,Apr,2.210216,2011
KWD,31,May,2.222195,2011
KWD,30,Jun,2.245188,2011
KWD,31,Jul,2.258462,2011
KWD,31,Aug,2.242269,2011
KWD,30,Sep,2.300743,2011
KWD,31,Oct,2.298972,2011
KWD,30,Nov,2.292643,2011
KWD,31,Dec,2.310330,2011
KWD,31,Jan,2.314197,2012
KWD,29,Feb,2.279012,2012
KWD,31,Mar,2.270422,2012
KWD,30,Apr,2.246432,2012
KWD,31,May,2.253201,2012
KWD,30,Jun,2.293304,2012
KWD,31,Jul,2.277235,2012
KWD,31,Aug,2.254269,2012
KWD,30,Sep,2.209287,2012
KWD,31,Oct,2.213828,2012
KWD,30,Nov,2.221672,2012
KWD,31,Dec,2.202880,2012
KWD,31,Jan,2.225002,2013
KWD,28,Feb,2.288221,2013
KWD,31,Mar,2.330847,2013
KWD,30,Apr,2.291251,2013
KWD,31,May,2.290970,2013
KWD,30,Jun,2.273837,2013
KWD,31,Jul,2.309900,2013
KWD,31,Aug,2.266540,2013
KWD,30,Sep,2.217740,2013
KWD,31,Oct,2.201064,2013
KWD,30,Nov,2.195070,2013
KWD,31,Dec,2.161307,2013
KWD,31,Jan,2.150042,2014
KWD,28,Feb,2.139863,2014
KWD,31,Mar,2.136294,2014
KWD,30,Apr,2.122438,2014
KWD,31,May,2.109057,2014
KWD,30,Jun,2.096247,2014
KWD,31,Jul,2.073979,2014
KWD,31,Aug,2.111547,2014
KWD,30,Sep,2.139971,2014
KWD,31,Oct,2.153694,2014
KWD,30,Nov,2.179562,2014
KWD,31,Dec,2.191009,2014
KWD,31,Jan,2.243136,2015
KWD,28,Feb,2.208332,2015
KWD,31,Mar,2.235814,2015
KWD,30,Apr,2.217521,2015
KWD,31,May,2.144738,2015
KWD,30,Jun,2.124146,2015
KWD,31,Jul,2.122809,2015
KWD,31,Aug,2.122946,2015
KWD,30,Sep,2.158010,2015
KWD,31,Oct,2.157270,2015
KWD,30,Nov,2.167500,2015
KWD,31,Dec,2.199444,2015
KWD,31,Jan,2.284139,2016
KWD,29,Feb,2.330864,2016
KWD,31,Mar,2.328923,2016
KWD,30,Apr,2.316561,2016
KWD,31,May,2.283400,2016
KWD,30,Jun,2.339039,2016
KWD,31,Jul,2.517891,2016
KWD,31,Aug,2.533297,2016
KWD,30,Sep,2.523506,2016
KWD,31,Oct,2.676524,2016
KWD,10,Nov,2.660317,2016
INR,31,Jan,0.010621,2015
INR,28,Feb,0.010520,2015
INR,31,Mar,0.010694,2015
INR,30,Apr,0.010674,2015
INR,31,May,0.010167,2015
INR,30,Jun,0.010058,2015
INR,31,Jul,0.010104,2015
INR,31,Aug,0.009862,2015
INR,30,Sep,0.009850,2015
INR,31,Oct,0.010028,2015
INR,30,Nov,0.009956,2015
INR,31,Dec,0.010032,2015
INR,31,Jan,0.010316,2016
INR,29,Feb,0.010239,2016
INR,31,Mar,0.010487,2016
INR,30,Apr,0.010516,2016
INR,31,May,0.010290,2016
INR,30,Jun,0.010483,2016
INR,31,Jul,0.011332,2016
INR,31,Aug,0.011414,2016
INR,30,Sep,0.011401,2016
INR,31,Oct,0.012133,2016
INR,10,Nov,0.012075,2016
PKR,31,Jan,0.009465,2006
PKR,28,Feb,0.009552,2006
PKR,31,Mar,0.009555,2006
PKR,30,Apr,0.009440,2006
PKR,31,May,0.008916,2006
PKR,30,Jun,0.009018,2006
PKR,31,Jul,0.008988,2006
PKR,31,Aug,0.008764,2006
PKR,30,Sep,0.008773,2006
PKR,31,Oct,0.008802,2006
PKR,30,Nov,0.008621,2006
PKR,31,Dec,0.008373,2006
PKR,31,Jan,0.008399,2007
PKR,28,Feb,0.008415,2007
PKR,31,Mar,0.008461,2007
PKR,30,Apr,0.008289,2007
PKR,31,May,0.008313,2007
PKR,30,Jun,0.008312,2007
PKR,31,Jul,0.008144,2007
PKR,31,Aug,0.008219,2007
PKR,30,Sep,0.008171,2007
PKR,31,Oct,0.008069,2007
PKR,30,Nov,0.007925,2007
PKR,31,Dec,0.008122,2007
PKR,31,Jan,0.008170,2008
PKR,29,Feb,0.008151,2008
PKR,31,Mar,0.008000,2008
PKR,30,Apr,0.007936,2008
PKR,31,May,0.007555,2008
PKR,30,Jun,0.007559,2008
PKR,31,Jul,0.007130,2008
PKR,31,Aug,0.007140,2008
PKR,30,Sep,0.007226,2008
PKR,31,Oct,0.007405,2008
PKR,30,Nov,0.008183,2008
PKR,31,Dec,0.008570,2008
PKR,31,Jan,0.008762,2009
PKR,28,Feb,0.008729,2009
PKR,31,Mar,0.008790,2009
PKR,30,Apr,0.008451,2009
PKR,31,May,0.008046,2009
PKR,30,Jun,0.007547,2009
PKR,31,Jul,0.007455,2009
PKR,31,Aug,0.007315,2009
PKR,30,Sep,0.007401,2009
PKR,31,Oct,0.007422,2009
PKR,30,Nov,0.007227,2009
PKR,31,Dec,0.007342,2009
ZAR,31,Jan,0.091599,2011
ZAR,28,Feb,0.086399,2011
ZAR,31,Mar,0.089698,2011
ZAR,30,Apr,0.090952,2011
ZAR,31,May,0.089227,2011
ZAR,30,Jun,0.090878,2011
ZAR,31,Jul,0.091303,2011
ZAR,31,Aug,0.086197,2011
ZAR,30,Sep,0.083990,2011
ZAR,31,Oct,0.079815,2011
ZAR,30,Nov,0.077633,2011
ZAR,31,Dec,0.078347,2011
ZAR,31,Jan,0.080454,2012
ZAR,29,Feb,0.082739,2012
ZAR,31,Mar,0.083121,2012
ZAR,30,Apr,0.079772,2012
ZAR,31,May,0.076983,2012
ZAR,30,Jun,0.076627,2012
ZAR,31,Jul,0.077738,2012
ZAR,31,Aug,0.077050,2012
ZAR,30,Sep,0.075100,2012
ZAR,31,Oct,0.071770,2012
ZAR,30,Nov,0.071150,2012
ZAR,31,Dec,0.071898,2012
ZAR,31,Jan,0.071240,2013
ZAR,28,Feb,0.072744,2013
ZAR,31,Mar,0.072145,2013
ZAR,30,Apr,0.071781,2013
ZAR,31,May,0.070066,2013
ZAR,30,Jun,0.064629,2013
ZAR,31,Jul,0.066375,2013
ZAR,31,Aug,0.064124,2013
ZAR,30,Sep,0.063112,2013
ZAR,31,Oct,0.062810,2013
ZAR,30,Nov,0.060844,2013
ZAR,31,Dec,0.058925,2013
ZAR,31,Jan,0.055926,2014
ZAR,28,Feb,0.055099,2014
ZAR,31,Mar,0.055978,2014
ZAR,30,Apr,0.056650,2014
ZAR,31,May,0.057063,2014
ZAR,30,Jun,0.055451,2014
ZAR,31,Jul,0.054936,2014
ZAR,31,Aug,0.056169,2014
ZAR,30,Sep,0.055852,2014
ZAR,31,Oct,0.056195,2014
ZAR,30,Nov,0.057194,2014
ZAR,31,Dec,0.055558,2014
ZAR,31,Jan,0.057088,2015
ZAR,28,Feb,0.056280,2015
ZAR,31,Mar,0.055299,2015
ZAR,30,Apr,0.055810,2015
ZAR,31,May,0.054094,2015
ZAR,30,Jun,0.052161,2015
ZAR,31,Jul,0.051620,2015
ZAR,31,Aug,0.049788,2015
ZAR,30,Sep,0.047742,2015
ZAR,31,Oct,0.048340,2015
ZAR,30,Nov,0.046506,2015
ZAR,31,Dec,0.044344,2015
ZAR,31,Jan,0.042654,2016
ZAR,29,Feb,0.044276,2016
ZAR,31,Mar,0.045617,2016
ZAR,30,Apr,0.047869,2016
ZAR,31,May,0.044916,2016
ZAR,30,Jun,0.046752,2016
ZAR,31,Jul,0.052857,2016
ZAR,31,Aug,0.055437,2016
ZAR,30,Sep,0.054009,2016
ZAR,31,Oct,0.058114,2016
ZAR,10,Nov,0.059624,2016
BGN,31,Jan,0.350382,2006
BGN,28,Feb,0.349328,2006
BGN,31,Mar,0.352705,2006
BGN,30,Apr,0.354495,2006
BGN,31,May,0.349484,2006
BGN,30,Jun,0.350871,2006
BGN,31,Jul,0.351944,2006
BGN,31,Aug,0.345911,2006
BGN,30,Sep,0.345542,2006
BGN,31,Oct,0.344861,2006
BGN,30,Nov,0.344893,2006
BGN,31,Dec,0.344366,2006
BGN,31,Jan,0.339460,2007
BGN,28,Feb,0.341328,2007
BGN,31,Mar,0.347489,2007
BGN,30,Apr,0.348038,2007
BGN,31,May,0.348318,2007
BGN,30,Jun,0.345524,2007
BGN,31,Jul,0.344902,2007
BGN,31,Aug,0.346381,2007
BGN,30,Sep,0.352088,2007
BGN,31,Oct,0.355926,2007
BGN,30,Nov,0.362408,2007
BGN,31,Dec,0.369372,2007
IDR,31,Jan,0.000071,2012
IDR,29,Feb,0.000070,2012
IDR,31,Mar,0.000069,2012
IDR,30,Apr,0.000068,2012
IDR,31,May,0.000068,2012
IDR,30,Jun,0.000068,2012
IDR,31,Jul,0.000068,2012
IDR,31,Aug,0.000067,2012
IDR,30,Sep,0.000065,2012
IDR,31,Oct,0.000065,2012
IDR,30,Nov,0.000065,2012
IDR,31,Dec,0.000064,2012
IDR,31,Jan,0.000065,2013
IDR,28,Feb,0.000067,2013
IDR,31,Mar,0.000068,2013
IDR,30,Apr,0.000067,2013
IDR,31,May,0.000067,2013
IDR,30,Jun,0.000065,2013
IDR,31,Jul,0.000065,2013
IDR,31,Aug,0.000061,2013
IDR,30,Sep,0.000056,2013
IDR,31,Oct,0.000056,2013
IDR,30,Nov,0.000054,2013
IDR,31,Dec,0.000051,2013
IDR,31,Jan,0.000050,2014
IDR,28,Feb,0.000051,2014
IDR,31,Mar,0.000053,2014
IDR,30,Apr,0.000052,2014
IDR,31,May,0.000052,2014
IDR,30,Jun,0.000050,2014
IDR,31,Jul,0.000050,2014
IDR,31,Aug,0.000051,2014
IDR,30,Sep,0.000051,2014
IDR,31,Oct,0.000051,2014
IDR,30,Nov,0.000052,2014
IDR,31,Dec,0.000051,2014
IDR,31,Jan,0.000053,2015
IDR,28,Feb,0.000051,2015
IDR,31,Mar,0.000051,2015
IDR,30,Apr,0.000052,2015
IDR,31,May,0.000049,2015
IDR,30,Jun,0.000048,2015
IDR,31,Jul,0.000048,2015
IDR,31,Aug,0.000047,2015
IDR,30,Sep,0.000045,2015
IDR,31,Oct,0.000047,2015
IDR,30,Nov,0.000048,2015
IDR,31,Dec,0.000048,2015
IDR,31,Jan,0.000050,2016
IDR,29,Feb,0.000052,2016
IDR,31,Mar,0.000053,2016
IDR,30,Apr,0.000053,2016
IDR,31,May,0.000051,2016
IDR,30,Jun,0.000053,2016
IDR,31,Jul,0.000058,2016
IDR,31,Aug,0.000058,2016
IDR,30,Sep,0.000058,2016
IDR,31,Oct,0.000062,2016
IDR,10,Nov,0.000061,2016
BHD,31,Jan,1.642948,2010
BHD,28,Feb,1.701877,2010
BHD,31,Mar,1.762255,2010
BHD,30,Apr,1.730423,2010
BHD,31,May,1.807954,2010
BHD,30,Jun,1.797927,2010
BHD,31,Jul,1.734616,2010
BHD,31,Aug,1.694376,2010
BHD,30,Sep,1.703030,2010
BHD,31,Oct,1.670566,2010
BHD,30,Nov,1.662621,2010
BHD,31,Dec,1.700190,2010
BHD,31,Jan,1.680957,2011
BHD,28,Feb,1.644812,2011
BHD,31,Mar,1.641494,2011
BHD,30,Apr,1.619813,2011
BHD,31,May,1.622927,2011
BHD,30,Jun,1.636344,2011
BHD,31,Jul,1.640670,2011
BHD,31,Aug,1.621761,2011
BHD,30,Sep,1.679088,2011
